"Text";"Comment"
"{Rinoa}
Il a été...{Wait048} exécuté?";""
"{Rinoa}
Mon Dieu! C'est terrible...";""
"{Rinoa}
Il s'est sacrifié pour la
cause des Hiboux de la Forêt.";""
"Quistis
C'est ton groupe qui a
mêlé Seifer à tout ça...";""
"Quistis
Les résistants acceptent
leur défaite avec dignité.";""
"Quistis
Seifer connaissait les risques...";""
"Quistis
Il n'a fait que son devoir, tu sais?
Tu n'es pas responsable de sa mort.";""
"Quistis
Je suis désolée. Ça a l'air
de vraiment te peiner...";""
"Zell
Je pensais que ce mec était
un nul, mais maintenant...";""
"Quistis
{Rinoa}, tu le connaissais?
Vous aviez l'air assez proches.";""
"{Rinoa}
Je l'aimais bien...";""
"{Rinoa}
Il était tellement sûr de lui...";""
"{Rinoa}
En l'écoutant, je me
sentais pleine de courage!";""
"Selphie
C'était ton petit ami?!";""
"{Rinoa}
Eh bien, nous étions intimes...";""
"{Rinoa}
Oui, je... j'étais amoureuse!";""
"{Rinoa}
Mais lui, je ne sais pas...";""
"Selphie
Tu es toujours amoureuse?";""
"{Rinoa}
Peut-être... Un premier
amour ça laisse des traces.";""
"C'était il y a un an...";""
"{Rinoa}
J'avais 16 ans. C'est
un bon souvenir...";""
"Quistis
Je n'ai pas tellement de
bons souvenirs de Seifer.";""
"Quistis
Il y a beaucoup de cas sociaux à la
Fac, mais celui-là était spécial.";""
"Quistis
Il avait pourtant un bon fond.";""
"Selphie
Zell, tu détestais Seifer, non?";""
"Zell
Il était naze, mais...";""
"Zell
On avait un passé commun.";""
"Zell
Si je le peux, je vengerais sa mort.";""
"Quistis
Il n'aura pas eu l'occasion
de devenir un Seed...";""
"Zell
Cet empaffé...";""
"Selphie
C'est dommage...";""
"{Rinoa}
C'est triste...";""
"(Il avait changé ces derniers
 temps. Avant, il était sympa)";""
"(Seifer, tu es devenu un souvenir)
{NewPage}
(Et moi, on parlera de moi comme
 ça lorsque je serai mort?)";""
"(C'est déprimant...)";""
"(Vaguement répugnant même)";""
"(Je veux pas mourir!!!)";""
"Quistis
Tu te sens bien, {Squall}?";""
"{Squall}
C'est hors de question!";""
"Zell
Il perd la boule!";""
"Selphie
Il pète les plombs!";""
"{Squall}
Personne ne parlera de moi au passé!!!";""
"Quistis
On nous appellera si on a besoin de
nous. Retrouvons-nous à l'entrée
principale en cas d'appel, d'accord?";""
"#ggsta1";"708"
"Contrôleur
Le voyage vers Deling City coûte
3000 gils. Ça vous intéresse?
Oui
Non";""
"Contrôleur
Vous n'avez pas assez d'argent.";""
"";""
"";""
"Etudiant
C'est vraiment nul!";""
"Etudiante
Quoi donc?";""
"Etudiant
Cette guerre stupide! Le pays
est en train de s'effondrer!";""
"Etudiant
Sans parler de la prêtresse...";""
"Etudiante
Tu crois qu'il va y avoir une
nouvelle guerre occulte?";""
"Etudiant
Ouais! Et on est directement
concerné cette fois!";""
"Etudiante
Ah bon? Pourquoi?";""
"Etudiant
Edea veut récupérer cette université
pour en faire son quartier général.";""
"Etudiante
La base militaire de la prêtresse?";""
"Etudiant
Tu sais ce que ça signifie?";""
"Etudiant
Edea va prendre cette Fac d'assaut...
Et on va tous être éliminés, un par un!";""
"Etudiante
Quelle horreur!!
Je rentre chez moi!";""
"Etudiant
C'est trop tard!";""
"Hé, si on allait faire un tour?";""
"Où ça?";""
"Au Centre Commercial de Deling.";""
"Pas moi, j'ai du boulot.";""
"Allez, juste une demi-heure.";""
"Hé, vous vous habitez sur place!
Moi, j'ai 2 heures de transport!";""
"Passe ton permis.";""
"J'ai vraiment plus d'argent!";""
"#gggate3";"679"
"";""
"";""
"";""
"On se fait une partie?
D'accord
Oublie-moi";""
"Oh la! Tes règles n'existent pas
dans cette région. Faisons une
partie en mélangeant nos règles
et celles de Balamb, d'accord?";""
"Cette règle n'a pas cours
dans nos contrées. Faisons une
partie en mélangeant nos règles
et celles de Galbadia.";""
"Ah, tes règles n'existent pas
dans cette région. Le mieux
c'est de mélanger les règles
de Trabia et les nôtres, OK?";""
"Dis donc, tes règles étranges
n'existent pas ici. Faisons une
partie en mélangeant les règles
de Centra et les nôtres, OK?";""
"Dis moi, ces règles ne sont
pas admises ici. Mieux vaut
mélanger tes règles et les nôtres.";""
"Compagnon, tes règles bizarres
n'existent pas ici. Faisons une
partie en mélangeant les règles
d'Horizon et les nôtres, OK?";""
"Membre du Seed, tes règles
n'existent pas ici. Faisons une
partie en mélangeant les règles
d'Hyper-E et les nôtres.";""
"Soldat du Seed, tes règles ne
sont pas valables ici. Jouons
en mélangeant le règlement
d'Esthar et le nôtre.";""
"5 cartes minimum
pour pouvoir jouer.";""
"Il vous faut 5 cartes
pour faire 1 partie";""
"La règle {Blue}'Open'{White}
est valable ici.";""
"La règle {Blue}'Identique'{White}
est acceptée dans cette contrée.";""
"La règle {Blue}'Plus'{White}
est valide sur ce territoire.";""
"La règle {Blue}'Aléatoire'{White}
est jouable ici.";""
"La règle {Blue}'Mort Subite'{White}
est valable dans ce secteur.";""
"La règle {Blue}'Essai'{White}
est autorisée dans le coin.";""
"La règle {Blue}'Même Mur'{White}
existe dans cette contrée.";""
"La règle {Blue}'Elémentaire'{White}
est acceptée ici.";""
"La règle {Blue}'Open'{White}
n'est pas valable sur ce territoire.";""
"La règle {Blue}'Identique'{White}
n'est plus valide ici.";""
"La règle {Blue}'Plus'{White}
n'est pas valable dans cette région.";""
"La règle {Blue}'Aléatoire'{White}
est interdite ici.";""
"La règle {Blue}'Mort Subite'{White}
n'est pas autorisée ici.";""
"La règle {Blue}'Essai'{White}
n'est pas acceptée dans cette contrée.";""
"La règle {Blue}'Même Mur'{White}
n'est pas valable sur ce territoire.";""
"La règle {Blue}'Elémentaire'{White}
n'est pas acceptée.";""
"Selphie
Oh, quelle différence!";""
"Zell
C'est vraiment calme.";""
"{Squall}
C'est agréable.";""
"Quistis
Je suis déjà venue plusieurs fois.
Le proviseur me connaît bien. Je
peux m'en charger, si vous voulez.";""
"Quistis
Je vais expliquer notre situation.";""
"{Rinoa}
Ça change de notre BGU, non?";""
"Zell
Y'a que des endormis ici...";""
"Selphie
Cette Fac n'a rien à voir avec
celle de {Balamb} ou de {Trabia}.";""
"Vous savez que la prêtresse va être
nommée ambassadrice du pays, hein?
{NewPage}
Eh bien, va y avoir une cérémonie
d'introduction en son honneur...";""
"Dans le passé, les sorcières régnaient
sur le monde entier. On croit qu'elles
ont disparu, mais elles sont vivantes!";""
"On dit que des étudiants de la BGU
sont responsables de l'incident à
la chaîne de télé de {Timber}...";""
"Quistis
C'est l'heure du
rendez-vous. On y va.";""
"#glwitch3";"976"
"";""
"";""
"";""
"PDS
'Sauver' dans le menu";""
"#glhtr1a";"738"
"Julia
Merci d'être venu.";""
"Julia
Merci d'être venu.";""
"Laguna
Oh... Ce n'est rien...
Merci pour l'invitation...";""
"Julia
Assieds-toi.";""
"Julia
Tu t'en vas déjà? Mais on
n'a même pas discuté.";""
"Laguna
Non, c'est pas ça...
{NewPage}
Mais je t'admire depuis toujours,
alors ça me rend un peu nerveux.";""
"Julia
C'est pour ça que tu viens
si souvent m'écouter jouer.";""
"Laguna
Tu... Tu m'as vu?";""
"Julia
Tu avais toujours le sourire quand
tu me regardais, je me trompe?";""
"Julia
Tu as de beaux yeux, même s'ils ont
l'air un peu affolés en ce moment.";""
"Julia
Rassure-toi, je ne vais rien te faire.
Juste te parler et t'écouter...";""
"Julia
Tu veux boire un verre?
Du vin, ça ira?";""
"Laguna
Je rêve ou quoi...";""
"Laguna
Bon, j'aime pas trop me battre.
Mais voyager, voir plein d'endroits
et d'autres gens, ça oui.";""
"Laguna
Et puis c'est sympa d'être toujours
avec mes amis Kiros et Ward.
{NewPage}
On devrait sortir avec eux, non?
Qu'est-ce que tu en penses?";""
"Laguna
Hum... De quoi je parlais, au fait?";""
"Laguna
Ah oui, je veux quitter l'armée
pour devenir journaliste.
{NewPage}
Comme ça, je pourrais raconter tout
ce que je verrais dans mes voyages.";""
"Laguna
L'autre jour, un de mes articles
a été publié au courrier des lecteurs.
Plutôt sympa, tu ne trouves pas?";""
"Laguna
Ouais, c'était bien...";""
"Julia
Je suis contente pour toi.";""
"Laguna
Vraiment, et alors...";""
"Julia
Je suis désolée. Je ne savais
pas que le vin te faisait dormir.";""
"Julia
Tu es vraiment adorable quand tu dors.";""
"Laguna
Non! Comment j'ai pu m'endormir?!";""
"Laguna
Bon sang, je monopolise la conversation!";""
"Julia
Oui?";""
"Laguna
Je... J'ai dû m'endormir,
à force de parler comme ça!";""
"Laguna
Parle-moi de toi. Je sais pas moi...
Qu'est-ce qui te fait rêver?";""
"Julia
Je voudrais chanter. Pas seulement
jouer du piano, mais chanter aussi.";""
"Laguna
Oh, j'aimerais entendre ça.";""
"Julia
Mais c'est impossible. Je n'ai
aucune inspiration pour les paroles.";""
"Laguna
C'est vrai, ça doit être dur.";""
"Julia
Mais grâce à toi, je pense que
je vais arriver à quelque chose.";""
"Laguna
Grâce à moi?";""
"Julia
Oui...";""
"Julia
Les histoires que tu m'as racontées...";""
"Julia
Les moments où tu étais blessé...
Ou quand tu avais des soucis.
Ton sourire, ton visage, tes yeux...";""
"Julia
Tu m'as inspirée. Et je veux
écrire une chanson sur tout ça.";""
"Laguna
Incroyable! Je dois rêver...";""
"Julia
Ce n'est pas un rêve, n'est-ce pas?";""
"Kiros
Désolé, mais on a reçu des ordres!
Rendez-vous au palais du président!";""
"Julia
On se reverra?";""
"Laguna
Bien sûr! Pour t'entendre chanter!";""
"{Grey}(Il s'est un peu détendu...){White}";""
"Un vieux numéro de Timber Maniacs
{Wait016}... {Wait016}... {Wait016}... {Wait016}...Lecture terminée";""
"#glgate3a";"732"
"";""
"";""
"";""
"#glgate2a";"730"
"";""
"";""
"";""
"#glstaup5";"759"
"";""
"";""
"";""
"#glfurin5";"723"
"";""
"";""
"";""
"Zell
On est prêt, Miss.
Ça va chauffer!!";""
"Selphie
Attention les yeux!";""
"Quistis
Allons-y.";""
"{Rinoa}
Salut!";""
"{Rinoa}
Contente d'être sortie. Le général
a dit quelque chose d'intéressant?";""
"Zell
Non, pas vraiment.";""
"{Rinoa}
Où est {Squall}?";""
"Quistis
{Rinoa}, nous devons y aller.";""
"{Rinoa}
Attendez un moment.";""
"{Rinoa}
Regardez cet objet.";""
"{Rinoa}
On appelle ça un Compteur Geyser.
C'était dans la salle du général.";""
"Zell
Geyser?";""
"Selphie
A quoi ça sert ce machin?";""
"{Rinoa}
Normalement, il permet de contrôler
les forces maléfiques de la prêtresse.
{NewPage}
C'est un prototype pas très fiable.
Ils ne sont pas prêts de l'utiliser.";""
"Zell
En matière de magie, on ne fait
pas mieux que les produits Geyser!";""
"{Rinoa}
Sans doute...";""
"Quistis
Que comptes-tu en faire? On doit le
mettre autour du cou de la prêtresse?";""
"Qui?";""
"Quand?";""
"Comment?";""
"{Rinoa}
Euh, faut qu'on en discute...";""
"Quistis
Nous n'avons pas le temps! {Squall}
et Irvine attendent. Faut faire vite!";""
"Quistis
Tu n'as pas l'air de comprendre.";""
"Quistis
Il ne s'agit pas d'une querelle de
famille. L'enjeu est plus important.";""
"{Rinoa}
Mais je le sais bien...";""
"{Rinoa}
Je suis consciente des enjeux.";""
"{Rinoa}
Mais, moi aussi, j'ai mon plan.";""
"Major Caraway
Formons les équipes.";""
"Major Caraway
Le tireur et le responsable de
mission formeront l'équipe {Blue}Sniper{White}.";""
"Major Caraway
Le rôle du responsable est vital.";""
"(Pourquoi?)";""
"Major Caraway
Si le tir est impossible...";""
"ou si le tireur rate son coup,";""
"le responsable devra assumer le rôle
de l'assassin et éliminer Edea!";""
"Major Caraway
Inutile de vous rappeler l'aspect
top-secret de cette mission.
{NewPage}
L'élimination de la prêtresse
est notre ultime objectif.";""
"Major Caraway
Même si tout espoir semble perdu!";""
"Major Caraway
Bref, qui va diriger l'opération?";""
"{Squall}
C'est moi.";""
"Major Caraway
Parfait. Occupez-vous de tout.";""
"(L'équipe {Blue}Sniper{White}...)";""
"{Squall}
Irvine et moi nous serons
l'équipe {Blue}Sniper{White}.";""
"{Squall}
L'équipe {Yellow}Arche{White} sera...";""
"Quistis
Bien compris.";""
"Selphie
Trop cool!";""
"Zell
Bingo!";""
"Selphie
Qui est le leader de l'équipe {Yellow}Arche{White}?";""
"(Excuse-moi, Zell)";""
"{Squall}
Educatri... euh... Quistis Trèpe.
Tu es responsable de l'opération.";""
"Quistis
OK. Je m'en occupe.";""
"Major Caraway
C'est bon. On y va.";""
"#glfurin4";"722"
"";""
"";""
"";""
"Irvine
J'suis crevé, moi.";""
"Selphie
Pourquoi c'est si long?";""
"Quistis
On patiente depuis combien de temps?";""
"Zell
Ras le bol...";""
"{Rinoa}
Il fait toujours attendre les gens.
Je trouve ça vraiment impoli...";""
"{Rinoa}
Je vais aller me plaindre.";""
"(J'espère que ça ne va
 pas créer de problème)";""
"{Squall}
Je vais y aller.";""
"{Rinoa}
Ne t'en fais pas. Je suis chez moi.";""
"{Rinoa}
Attendez moi ici.";""
"Ah oui! C'est ma maison ici.
Alors, ne vous inquiétez pas.";""
"Zell
C'est quoi ce délire?!";""
"{Rinoa}
Ne m'abandonne pas ici, OK?";""
"C'est un ordre?
Que veux-tu dire?";""
"{Squall}
Notre contrat est toujours valide.
Je dois t'obéir, c'est ça?";""
"{Rinoa}
Un ordre? Un souhait plutôt.";""
"{Rinoa}
Ne me laisse pas, c'est tout.";""
"{Squall}
Pourquoi? Il y a un problème?";""
"{Rinoa}
Si on te demande de me laisser...";""
"{Rinoa}
...j'espère que tu refuseras.";""
"{Squall}
Où est {Rinoa}?";""
"Major Caraway
{Rinoa} n'a pas reçu le même
entraînement que vous tous.
{NewPage}
Elle risque de devenir un fardeau.
Mieux vaut la laisser à l'écart.";""
"Selphie
Hé! Vous êtes son
père ou quoi?";""
"Major Caraway
Oui, c'est ma fille. Même si elle ne
m'appelle plus 'Papa' depuis longtemps.";""
"Zell
Quoi? Le père est Général, mais
la fille est une résistante?!";""
"Zell
J'aimerais pas être à votre place.";""
"Major Caraway
C'est une situation épineuse...";""
"{Squall}
Nous agirons selon le plan établi.";""
"Irvine
Hé! Ça va, les histoires de famille!";""
"Irvine
On est venu pour abattre la prêtresse.";""
"Irvine
Alors, concentrons-nous là-dessus.";""
"Major Caraway
Cet insolent a raison.";""
"Major Caraway
Allons-y.";""
"#glstaup4";"757"
"Ward
Hé, on peut pas rester
au milieu de la route!";""
"Laguna
T'inquiète pas...";""
"Laguna
Très bien, je vous paie
un coup, les gars?";""
"Kiros
Tu ne bois pas Laguna!
{NewPage}
Inutile d'avoir une excuse
pour te précipiter au bar.";""
"Ward
Ouais, prends juste un lait fraise
et va baver devant ta pianiste...";""
"Laguna
Mais... que... Quelle pianiste?
Laissez tomber, j'y vais pas!";""
"Kiros
Tu nous fais pitié, Laguna.";""
"Kiros
En fait, nous on dit pas non
à un petit alcool de prunes...";""
"Ward
Ouais! Allons picoler,
la guerre attendra!";""
"Laguna
Kiros, Ward... Vous vous trompez.
{NewPage}
Je cherche uniquement à renforcer nos
liens, via une cordiale collation...";""
"Ward
Ah! Je déteste lorsque tu parles
comme un dico! Allez Playboy, fonce!";""
"Soldat
Monsieur!";""
"#glprefr3";"745"
"";""
"";""
"";""
"Irvine
C'est le moment! On y va.";""
"Irvine
Mais t'attends quoi? {Rinoa}
risque sa peau, vieux!";""
"#glyagu1";"768"
"";""
"";""
"";""
"Seifer
C'était ma destinée...";""
"{Squall}
Tu es devenu le chienchien d'Edea.";""
"Seifer
Je préfère être appelé 'Chevalier'.";""
"Seifer
Ça a toujours été mon rêve!";""
"{Squall}
Tu es en plein délire, Seifer.";""
"Edea
Une petite graine de Seed...";""
"Edea
... plantée dans un Garden stérile.";""
"{Rinoa}
Je veux me battre à vos côtés!";""
"{Rinoa}
Je veux être utile.";""
"Irvine
J'ai beaucoup à me faire pardonner.";""
"#glwitch1";"767"
"";""
"";""
"";""
"{Rinoa}
Pardon... Excusez-moi...";""
"{Rinoa}
Je suis la fille du...euh,
Major Caraway et je...";""
"{Rinoa}
Je souhaite vous présenter,
euh... mes félicitations.";""
"{Rinoa}
Et donc, je vous ai apporté
un cadeau... de bienvenue.";""
"{Rinoa}
Arghhh!";""
"{Squall}
{Rinoa}!!!";""
"{Rinoa}
J'ai eu si peur...";""
"{Rinoa}
C'était terrifiant!";""
"{Squall}
C'est fini maintenant.";""
"{Rinoa}
J'étais pétrifiée...
{NewPage}
Impossible de bouger.";""
"{Squall}
Tu t'es déjà battue pourtant.";""
"{Rinoa}
Je n'ai rien pu faire.
{NewPage}
J'étais toute seule...";""
"(On est des amateurs)";""
"{Squall}
Il faut partir.";""
"{Squall}
Je n'ai pas oublié ton ordre, tu sais?";""
"{Squall}
Reste à mes côtés et
je veillerai sur toi.";""
"#glprefr2";"744"
"";""
"";""
"";""
"Major Caraway
Voici la résidence du président.
{NewPage}
Après la cérémonie,
un défilé aura lieu.
{NewPage}
On ouvrira alors le portail.";""
"Major Caraway
Ne vous faites pas remarquer!
{NewPage}
En cas de problème, le défilé risque
d'être annulé. Ça ne doit pas arriver.";""
"Major Caraway
Une fois le portail ouvert, l'équipe
{Blue}Sniper{White} se mettra en place.
{NewPage}
Avec la foule et la parade, cela
ne devrait pas être trop difficile.";""
"Major Caraway
Vous 2, vous attendrez ici.";""
"{Squall}
Pourquoi la prêtresse souhaite-t-elle
organiser un défilé aussi spectaculaire?";""
"Major Caraway
Pour montrer son influence sur le
Vaisseau-Université de {Galbadia}.";""
"(C'est pourquoi les dirigeants
 de la Fac souhaitent l'éliminer)";""
"Major Caraway
Ça commence! Je rentre chez
moi. Bonne chance à vous!";""
"{Squall}
On ne risque rien ici?";""
"Irvine
T'inquiète pas.";""
"Irvine
La voilà...";""
"Irvine
Hé... Mais... Cette nana!";""
"{Squall}
{Rinoa}?";""
"Irvine
Ouah! Elle est dans un sacré pétrin!
On ferait mieux d'aller l'aider!";""
"{Squall}
Le défilé n'a pas commencé.
Le portail est toujours fermé.";""
"Irvine
Tu blagues ou quoi?!";""
"#glkara2";"740"
"";""
"";""
"";""
"A 20h00, le carillon digital et
le carrousel sortiront du toit
en soulevant l'équipe {Blue}Sniper{White}.";""
"#glkara1";"739"
"";""
"";""
"";""
"{Squall}
Irvine Kinnéas!!!";""
"Irvine
Je... peux pas! Désolé...
Je vais pas... y arriver.";""
"Irvine
J'essaie d'avoir l'air cool, d'être
un séducteur... Mais je suis faible!";""
